resto_id,name,cuisine_type,is_official,lat,long,location,average_price,overall_rating,rating_rasa,rating_suasana,rating_harga_rasa,rating_pelayanan,rating_kebersihan,open_time,payment_method,wifi,delivery,smoking_area,outdor_area,24hour,100%_halal,VIP_room,reservation,parking_area,alcohol,vegetarian
1642426710937492,Cireng Keraton,[ Indonesia ],False,-6.893457000000001,107.585003," Bandung Trade Center, Lantai Semi Basement Jl. Dr. Djunjunan 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642426711721011,RM Kiambang Raya,[ Indonesia ],False,-6.893783,107.574123," Jl. Sukaraja II No. 299, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
164242671247446,O.S. Bakery,[ Toko Roti dan Kue ],False,-6.893331,107.58498259999999," Bandung Trade Center, Lantai 1 Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642426713253791,Valova,[ Toko Roti dan Kue ],False,-6.893316,107.584849," Bandung Trade Center, Lantai Semi Basement Jl. Dr. Djunjunan 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642426714013034,Ayam Geprek & Bebek Seuhah,[ Indonesia ],False,-6.889057000000001,107.588154," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426714668933,Dessert Sukamulya,[ Dessert ],False,-6.889057000000001,107.588154," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426715422073,So Sweet,[ Dessert ],False,-6.889038,107.58802800000001," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426716115626,Chickmoms,[ Barat ],False,-6.889038,107.58802800000001," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426716768505,Sakeci,[ Indonesia ],False,-6.889038,107.58802800000001," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426717399858,Sate Pojok,[ Indonesia ],False,-6.889038,107.58802800000001," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426718060259,Baso Tahu Bu Tin Ton,[ Indonesia ],False,-6.889057000000001,107.588154," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426718732132,Roti Hidup,[ Toko Roti dan Kue ],False,-6.893905999999999,107.586479," Pasteur Square Jl. Dr. Djunjunan No. 135A, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (12:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426719405935,Aneka Nasi Mba Ayu,[ Indonesia ],False,-6.889038,107.58802800000001," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
164242672010147,Aneka Soto,[ Indonesia ],False,-6.889038,107.58802800000001," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426720740931,Kedai Dara,,False,-6.893905999999999,107.586479," Pasteur Square Jl. Dr. Djunjunan No. 135A, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (12:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426721459631,Dapur Eyang,[ Indonesia ],False,-6.889038,107.58802800000001," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426722174525,Lotek Kang Bagus,[ Indonesia ],False,-6.889038,107.58802800000001," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426722974336,Aston Iga Bakar & Sop Buntut,[ Indonesia ],False,-6.889057000000001,107.588154," Foodcourt Sukamulya Jl. Terusan Sukamulya No. 70, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Jumat (10:00 - 21:00), Sabtu - Minggu (10:00 - 22:00)",Tunai,yes,yes,yes,no,no,yes,no,yes,yes,no,no
1642426723571688,Nasi Onderdil,[ Indonesia ],False,-6.893641000000001,107.57323400000001," Jl. Sukaraja No. 277B, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Sabtu (10:00 - 18:00), Minggu Tutup",Tunai,no,no,yes,no,no,yes,no,yes,yes,no,no
1642426724192511,Warduku,[ Minuman ],False,-6.893905999999999,107.586479," Pasteur Square Jl. Dr. Djunjunan No. 135A, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
16424267248507,Portarama Coffee,[ Kafe ],False,-6.893778,107.57401499999999," Jl. Sukaraja II No. 297, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (13:00 - 23:00),"Tunai,Debet,Go-pay",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642426725752014,Es Pisang Ijo Ala'din,[ Dessert ],False,-6.8941300000000005,107.58808700000002," Pasteur Hyper Point, Lantai Ground Jl. Dr. Djunjunan No. 126 - 128, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,Tunai,no,no,yes,yes,no,yes,no,no,yes,no,no
1642426726401034,Nasi Uduk Pasteur Square,[ Indonesia ],False,-6.893905999999999,107.586479," Pasteur Square Jl. Dr. Djunjunan No. 135A, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426727067673,Soto Ayam Banyumas Ibu Siti,[ Indonesia ],False,-6.894171000000001,107.584453," Jl. Sukawarna No. 10 (Belakang Mall BTC), Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426727876711,XXI Cafe - BTC XXI,,False,-6.893051,107.584865," Bandung Trade Center, Lantai 3, Cinema XXI Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Rp. 50.000 - Rp. 100.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,not listed,Tunai,not sure,not sure,not sure,not sure,no,yes,no,no,yes,not sure,no
1642426728506469,Bubur Ayam TA,[ Indonesia ],False,-6.893905999999999,107.586479," Pasteur Square Jl. Dr. Djunjunan No. 135A, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426729197092,Mie Baso Berkah Jaya,[ Indonesia ],False,-6.896327,107.58760900000001," Jl. Dr. Djunjunan Dalam No. 20, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426729966306,Waroeng Pizza,[ Italia ],False,-6.893905999999999,107.586479," Pasteur Square Jl. Dr. Djunjunan No. 135A, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
164242673066341,Champions Juice,[ Minuman ],False,-6.896215,107.587659," Jl. Dr. Djunjunan Dalam No. 20, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 19:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426731299858,Sunrice Chinese Cuisine,[ China ],False,-6.890728999999999,107.57316999999999," Ruko Istana Pasteur Regency, Blok CRA No. 45 Jl. Sukaraja, Gunung Batu, Bandung ", Di bawah Rp. 50.000 /orang ,3.9,4.5,3.0,4.5,3.5,4.0,Senin - Minggu (11:00 - 20:00),Tunai,not sure,yes,not sure,yes,no,yes,not sure,not sure,yes,not sure,no
1642426732643226,Kantin Yaqin,[ Indonesia ],False,-6.896167999999999,107.587746," Jl. Dr. Djunjunan Dalam No. 3, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 19:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
164242673335113,Nasi Goreng Indah Rasa,[ Indonesia ],False,-6.896314,107.587776," Jl. Dr. Djunjunan Dalam (Depan SMP Yaqin), Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426733955438,Waroeng Manado,[ Indonesia ],False,-6.900483,107.60319199999999," Jl. Pasteur No. 11A, Cipaganti, Bandung ", Di bawah Rp. 50.000 /orang ,4.4,4.0,4.0,5.0,4.0,5.0,Senin - Minggu (11:00 - 23:00),Tunai,yes,no,yes,no,no,yes,no,yes,yes,no,no
1642426735233888,Warung Ibu Mariah,[ Dessert ],False,-6.894213000000001,107.58443," Jl. Sukawarna No. 10 (Belakang Mall BTC), Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426735988883,Sate Ayam Bang Amat,[ Indonesia ],False,-6.896314,107.587776," Jl. Dr. Djunjunan Dalam (Depan SMP Yaqin), Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (17:00 - 24:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426736700555,Thai Tea Bray,[ Minuman ],False,-6.8942570000000005,107.585168," Jl. Sukawarna No. 21, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426737405274,Mie Ayam Mantul,[ Indonesia ],False,-6.8942570000000005,107.585168," Jl. Sukawarna No. 21, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426739059848,Kantin Silvia,[ Indonesia ],False,-6.896327,107.58760900000001," Food Court Griya Pasteur Jl. Dr. Djunjunan No. 115, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426739641852,Waroenk Demplon,[ Indonesia ],False,-6.894213000000001,107.58443," Jl. Sukawarna No. 10 (Belakang Mall BTC), Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426740386517,Mr. Sneck,[ Snack ],False,-6.893928999999999,107.586707," Pasteur Square Jl. Dr. Djunjunan No. 135A, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426741240017,Nasgor Mas Sis,[ Indonesia ],False,-6.900389,107.59578799999998," Jl. Dr. Djunjunan No. 17, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426741929047,Krenchise Hot Spicy Chicken,,False,-6.896667999999999,107.58731200000001," Jl. Dr. Djunjunan Dalam No. 30F, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426742594024,Ceker Manin,[ Indonesia ],False,-6.896327,107.58760900000001," Food Court Griya Pasteur Jl. Dr. Djunjunan No. 115, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
164242674323773,Gado Gado Komplit,[ Indonesia ],False,-6.900389,107.59578799999998," Jl. Dr. Djunjunan No. 17, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426743971431,RM Mang Idjot,[ Indonesia ],False,-6.893692,107.58627299999999," Jl. Dr. Djunjunan No. 139, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),"Tunai,Visa,Master,Debet",no,yes,yes,no,no,yes,no,yes,no,no,no
1642426744739776,Baso Solo Baru,[ Indonesia ],False,-6.900389,107.59578799999998," Jl. Dr. Djunjunan No. 17, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
16424267454069,Warteg Asri,[ Indonesia ],False,-6.895542999999999,107.58780300000001," Jl. Dr. Djunjunan Dalam No. 2, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426746292951,Baso Tahu Imam Bonjol,[ Indonesia ],False,-6.896327,107.58760900000001," Food Court Griya Pasteur Jl. Dr. Djunjunan No. 115, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426747006759,Sate Tegal Asli Intan Barokah,[ Indonesia ],False,-6.893708999999999,107.5736," Jl. Sukaraja II No. 287, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,yes,no,no,no,yes,no,no,yes,not sure,not sure
1642426747715362,Pempek Bunda,[ Indonesia ],False,-6.900389,107.59578799999998," Jl. Dr. Djunjunan No. 17, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426748646538,Njonja Besar,[ Es Krim ],False,-6.900389,107.59578799999998," Jl. Dr. Djunjunan No. 17, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426749333169,Bebek Penyet Si Neng,[ Indonesia ],False,-6.896327,107.58760900000001," Food Court Griya Pasteur Jl. Dr. Djunjunan No. 115, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426750081112,Ocado Fruit Juice,[ Minuman ],False,-6.900389,107.59578799999998," Jl. Dr. Djunjunan No. 17, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426750763051,Sipud Mang Ujang,[ Indonesia ],False,-6.896327,107.58760900000001," Food Court Griya Pasteur Jl. Dr. Djunjunan No. 115, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426751468869,Tong Tji Tea Booth,[ Minuman ],False,-6.893347,107.58491699999999," Bandung Trade Center, Lantai 1, Food City Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,3.4,4.0,2.0,5.0,3.0,3.0,Senin - Minggu (10:00 - 21:00),Tunai,no,no,yes,yes,no,yes,no,no,yes,no,no
1642426753207338,Orel's Bakery,[ Toko Roti dan Kue ],False,-6.893692999999999,107.5739," Jl. Sukaraja II No. 295, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (07:00 - 18:00),Tunai,no,no,no,no,no,not sure,no,no,yes,not sure,not sure
1642426753921489,Baso Tahu Mulya Rasa,[ Indonesia ],False,-6.892987,107.585223," Bandung Trade Center, Lantai 1, Food City Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642426754730849,Batagor Acin,[ Indonesia ],False,-6.895471000000001,107.58799099999999," Food Court Griya Pasteur Jl. Dr. Djunjunan No. 115, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426755617203,Bakmie Ayam Pedas BIMA 19,[ Indonesia ],False,-6.892987,107.585223," Bandung Trade Center, Lantai 1, Food City Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642426756372565,Mie Baso Kancil,[ Indonesia ],False,-6.895471000000001,107.58799099999999," Food Court Griya Pasteur Jl. Dr. Djunjunan No. 115, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,3.6,4.0,3.0,4.0,4.0,3.0,Senin - Minggu (10:00 - 20:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426758052588,Taiwan Chicken Snack,[ Snack ],False,-6.892987,107.585223," Bandung Trade Center, Lantai 1, Food City Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642426758755144,Warteg Sinar Mandiri,[ Indonesia ],False,-6.894861,107.588518," Jl. Dr. Djunjunan No. 124C, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 22:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426759630803,Pempek Palembang Nian,[ Indonesia ],False,-6.896327,107.58760900000001," Griya Pasteur Jl. Dr. Djunjunan No. 115, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,yes,no,no
1642426760659973,RM Cinta Rasa,[ Indonesia ],False,-6.892217,107.582044," Jl. Dr. Djunjunan No. 158, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (09:00 - 21:00),Tunai,no,no,yes,no,no,yes,no,no,no,no,no
1642426761389384,Dimsum Kalong,[ China ],False,-6.891852,107.58093500000001," Jl. Terusan Dr. Djunjunan No. 1, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 23:00),"Tunai,Visa,Master,Debet,Ovo,Dana",yes,no,yes,yes,no,yes,no,yes,yes,no,no
1642426762048297,Dedaunan,[ Kafe ],False,-6.891852,107.58093500000001," Jl. Terusan Dr. Djunjunan No. 1, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (11:00 - 23:00),"Tunai,Visa,Master,Debet,Ovo,Dana",yes,no,yes,yes,no,yes,no,yes,yes,no,no
164242676284745,Scoop & Skoops,[ Es Krim ],False,-6.893347,107.58491699999999," Bandung Trade Center, Lantai LG Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,4.2,4.0,4.0,4.0,5.0,4.0,Senin - Minggu (10:00 - 21:00),"Tunai,Ovo",no,no,no,no,no,yes,no,no,yes,no,no
1642426764197546,Kopi Kanopi,[ Kafe ],False,-6.893153,107.585121," Bandung Trade Center, Lantai Lower Ground Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,yes,yes,no,yes,no,no,yes,no,no
1642426765031781,Berkat Bakery & Cake,[ Toko Roti dan Kue ],False,-6.893153,107.585121," Bandung Trade Center, Lantai Ground Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642426765774565,Nyot Nyot Thai Tea,[ Minuman ],False,-6.893153,107.585121," Bandung Trade Center, Lantai Semi Basement Jl. Dr. Djunjunan No. 143 - 149, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,no,no,yes,no,no,yes,no,no
1642426766566594,Zem's Etnik,[ Indonesia ],False,-6.894448,107.588," Pasteur Hyper Point, Lantai Ground Jl. Dr. Djunjunan No. 126 - 128, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,yes,no,not sure,no,no,no,not sure,not sure
1642426767269535,Warung Bandung,[ Indonesia ],False,-6.894072,107.588101," Pasteur Hyper Point, Lantai Ground Jl. Dr. Djunjunan No. 126 - 128, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (10:00 - 22:00), Jumat - Sabtu (10:00 - 23:00), Minggu (10:00 - 22:00)",Tunai,no,no,yes,yes,no,yes,no,no,yes,no,no
1642426767956032,Wall's Cornetto,[ Es Krim ],False,-6.894448,107.588," Pasteur Hyper Point, Lantai Ground Jl. Dr. Djunjunan No. 126 - 128, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,yes,no,yes,no,no,no,not sure,not sure
1642426768593191,Torino Kara'age,[ Jepang ],False,-6.894448,107.588," Pasteur Hyper Point, Lantai Ground Jl. Dr. Djunjunan No. 126 - 128, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,Senin - Minggu (10:00 - 22:00),Tunai,no,no,no,no,no,not sure,no,no,yes,not sure,not sure
1642426769283497,Teh Tong Tji,[ Minuman ],False,-6.894272,107.587971," Pasteur Hyper Point, Lantai Ground Jl. Dr. Djunjunan No. 126 - 128, Pasteur, Bandung ", Di bawah Rp. 50.000 /orang ,0.0,0.0,0.0,0.0,0.0,0.0,"Senin - Kamis (10:00 - 22:00), Jumat - Sabtu (10:00 - 23:00), Minggu (10:00 - 22:00)",Tunai,no,no,yes,yes,no,yes,no,no,yes,no,no
