user_id,username,alpha_badge,review_count,account_level,badges
pucil_rahmadhani,Pucil Rahmadhani,no badge,6,2,no badge
andrikanadia,Andrika Nadia,Alfa 2021,1792,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
TemanKelaparan,Teman Kelaparan,no badge,38,5,no badge
oliviasantana,Olivia,Alfa 2019,1032,17,"Steak,Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
kevin_leonardi,Kevin Leonardi @makancengli,Alfa 2021,1122,17,"Steak,Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
deocardi,instagram : @deocardi,no badge,12,3,no badge
placetogoandeat,Ladyonaf @placetogoandeat,Alfa 2021,2971,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
anisaadya,Anisa Adya,Alfa 2017,1136,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
alfianboy,@duorakuss,Alfa 2017,551,14,"Ramen,Chinese Food,Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
UrsAndNic,UrsAndNic,Alfa 2021,3035,24,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
kelvinsky,Kelvin Sky,no badge,167,10,"Bakmi,Burger,Dessert,"
TheodoraStarian,Theodora,Alfa 2018,1143,17,"Steak,Ramen,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
LenkaFoodies,LenkaFoodies (Lenny Kartika),Alfa 2017,360,13,"Steak,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Sushi,Dessert,"
michael_wenadi,MWenadiBase,Alfa 2021,901,17,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
ameygiselle,Hungry Mommy,Alfa 2021,1297,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
retno_suci_gusrini,Retno Gusrini,no badge,1,1,no badge
tasha_quipper,Natasha,no badge,1,1,no badge
aprilprabowo,feedthecat,no badge,672,15,"Steak,Ramen,Chinese Food,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
eka_dewi_sulistiyani,Eka Dewi Sulistiyani,no badge,11,3,no badge
amira_medinilla_nadaviana,Amira Nadaviana,no badge,1,1,no badge
beiby,Beiby Alatas,no badge,3,1,no badge
ayu_oktariana,a bogus foodie,no badge,287,12,"Steak,Ramen,Kopi,Bakmi,Pasta,Burger,Dessert,"
diyynah,Dina Ambrukst,no badge,16,3,no badge
dhimas,Dhimas Dhimas,no badge,2,1,no badge
etha_m,Etha M,no badge,1,1,no badge
ivo_anggrayanty,Ivo Anggrayanty,no badge,1,1,no badge
adji_mutiara,Adji Mutiara,no badge,2,1,no badge
visya_blue,Visya Al Biruni,no badge,1,1,no badge
laksmi_paopao,Laksmi paopao,no badge,10,2,no badge
fitri_amalina,perutkaret ig-@sayaamalina,no badge,2,1,no badge
rahmi_hasman,Rahmi Hasman,no badge,1,1,no badge
agathawidori,Agatha Revindra Widori,no badge,1,1,no badge
eatme,eatme,no badge,18,4,no badge
benedicta_andriselly,ig: @andriselly,Alfa 2021,875,16,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
ozz,Oswin Liandow,no badge,601,15,"Steak,Ramen,Chinese Food,Dimsum,BBQ,Kopi,Bakmi,Pasta,Sushi,Dessert,"
JKTFOODEAD,JKTFOODEAD Will & Syl,no badge,63,8,no badge
perutberbisik,om doyanjajan,Alfa 2018,323,13,"BBQ,Kopi,Bakmi,Pasta,Dessert,"
sonjabonaire,Sonya Bonaire,no badge,40,6,no badge
kyleadriell,Anne Yonathan | @kyleadriell_r,Alfa 2021,627,14,"Chinese Food,Dimsum,Kopi,Bakmi,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
FannieHuang,Fannie Huang||@fannie599,Alfa 2021,1528,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
vanessagnes_,Vanessa Agnes,no badge,73,8,"Kopi,Dessert,"
sherly_sherdeal,Sherly (IG: @sher.deal),no badge,34,6,no badge
ardelia_i_gunawan,Ardelia I. Gunawan,no badge,107,9,"Kopi,Dessert,"
margaretha_helena,Margaretha Helena #Marufnbstory,Alfa 2021,532,14,"Steak,Chinese Food,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
angelika_halim,Jeljel,no badge,261,13,"Chinese Food,BBQ,Kopi,Bakmi,Pasta,Burger,Dessert,Bubble Tea,"
alvin_johanes,Alvin Johanes,Alfa 2021,556,14,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pasta,Sushi,Burger,Dessert,"
EkaratedR,Eka M. Lestari,Alfa 2021,555,14,"Seafood,BBQ,Kopi,Bakmi,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
jnyvivi,Jenny (@cici.adek.kuliner),Alfa 2018,467,13,"Ramen,Chinese Food,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
Alen,Stallone Tjia (Instagram: @Stallonation),Alfa 2021,737,17,"Steak,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
mitha_komala,Mitha Komala,Alfa 2020,1767,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
Audry,Audry Arifin @makanbarengodri,Alfa 2021,527,14,"Ramen,Chinese Food,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
missfattytummy,Nerissa Arviana,Alfa 2021,317,12,"Chinese Food,Kopi,Bakmi,Pasta,Sushi,Dessert,Bubble Tea,"
Makan2Tv,Makan2 TV Food & Travel,Alfa 2021,668,15,"Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Sushi,Burger,Dessert,Bubble Tea,"
Stefy,Stefy Tan,Alfa 2020,233,12,"Dessert,Bubble Tea,"
aldrianpraditya,Aldrian Praditya,no badge,53,6,no badge
tinyhsw,Tiny HSW. IG : @tinyfoodjournal,Alfa 2021,332,12,"Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
the_addicteat,the addicteat || IG : @the.addicteat,no badge,57,7,no badge
thessanoviana,Thessalonika Noviana,no badge,51,6,no badge
nindica_ii,Nindica lim,no badge,7,2,no badge
jenniferlay,jenniferlay,no badge,3,1,no badge
rishafar,Eunice,Alfa 2018,231,12,"Kopi,Pizza,Pasta,Sushi,Dessert,"
megasarie,Mega Sari,no badge,7,2,no badge
stefanieester,stefanieester,no badge,5,1,no badge
ameliapatricia,Amelfoodiary Ig @amelfoodiary,no badge,23,4,no badge
kevinaat,@foodjournal.id,no badge,52,7,no badge
winnie_linardy,Winnie Linardy,no badge,10,2,no badge
nonatukangmakan,NonaTukang Makan,no badge,30,5,no badge
5tella,Stella Tj,no badge,5,1,no badge
Sibungbung,@Sibungbung,Alfa 2018,396,13,"Steak,Ramen,Chinese Food,Kopi,Bakmi,Pasta,Sushi,Dessert,"
lily_arisandi,Komentator Isenk,Alfa 2021,1117,17,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
jessicakarev,jessicakarev,no badge,10,3,no badge
juliatasman,julia tasman,no badge,210,10,"Bakmi,Pasta,Sushi,Dessert,"
Liviavania,Livia Vania,no badge,100,8,"Pasta,Dessert,"
ronald_setiadi,Ronald Setiadi,no badge,38,5,no badge
Jesslyn,Jesslyn Karev,no badge,69,7,"Dessert,"
Melania.Adriani,Melania Adriani,no badge,109,8,"BBQ,Bakmi,Dessert,"
Diandra.Samputra,Diandra Samputra,no badge,53,6,no badge
Kallista.Poetri,Kallista Poetri,no badge,242,11,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
JesChristie,JC Wen,Alfa 2021,1014,17,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
MegaOktavia8,Mega Oktavia,no badge,3,1,no badge
captain_kuliner,Sandy Maswari,no badge,6,2,no badge
juned_kimhok,Juned Kimhok,no badge,1,1,no badge
elvirasutanto,Elvira Sutanto,Alfa 2018,903,16,"Steak,Chinese Food,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
Nataliasuwardi,natalia || (IG)natjkt_foodie,no badge,141,10,"Kopi,Dessert,Bubble Tea,"
miko_puji_utomo,Miko Utomo,no badge,4,1,no badge
makanduyu,Tim makanduyu,no badge,2,1,no badge
ria_tumimomor,riamrt,Alfa 2021,711,15,"Steak,Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
selfi_tan,Selfi Tan,Alfa 2021,1960,20,"Ramen,Dimsum,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
gasfr,Ferdy Kurniawan,no badge,10,2,no badge
vio_kal,vio kal,Alfa 2021,342,13,"BBQ,Kopi,Dessert,Bubble Tea,"
marinishen,Marini Shen,no badge,11,3,no badge
iminggie,inggie @makandll,Alfa 2020,436,13,"Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pasta,Dessert,"
mariamarcellaa,Maria Marcella,Alfa 2020,235,12,"BBQ,Kopi,Dessert,Bubble Tea,"
izel,izel / IG:Grezeldaizel,Alfa 2018,436,13,"Bakmi,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
jenniferintan29,Jennifer Intan,no badge,130,9,"Pasta,Dessert,"
Newtraveller2018,Eatandtravelsstory,no badge,25,4,no badge
WiwisRahardja,Wiwis Rahardja,no badge,286,12,"Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
kitagembul,kita gembul,Alfa 2018,250,12,"Kopi,Bakmi,Dessert,"
farras_am,Farras AM,no badge,4,1,no badge
gabriel_yudha,Gabriel Yudha | IG:gabrielyudha,no badge,143,10,"Kopi,Dessert,"
stella_octavius,Stella @stellaoctavius,no badge,145,9,"Kopi,Bakmi,Dessert,"
cherry_patricia,cherry patricia,no badge,4,1,no badge
darvin.pratama,Darvin Pratama,no badge,34,5,no badge
yohana_felicia_candra,Yohanacandra (@kulinerkapandiet),Alfa 2021,1180,18,"Steak,Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
vickyaph,Vicky @vickyaph,no badge,180,10,"Bakmi,Dessert,"
moniquelie,Monique @mooniquelie @foodinsnap,no badge,562,14,"Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
nabila_yasmin,Mouthgasm.jkt,Alfa 2021,1520,19,"Steak,Ramen,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
princess_yelly,princess yelly,no badge,9,3,no badge
badai,Winata Arafad,no badge,245,12,"Kopi,Pasta,Burger,Dessert,"
jasheline_kho,Jasheline Kho,no badge,18,4,no badge
rk_tj,heiyika,Alfa 2019,632,14,"Ramen,Chinese Food,Dimsum,Seafood,Kopi,Bakmi,Pasta,Sushi,Dessert,Bubble Tea,"
septia,ngunyah berdua,Alfa 2018,202,11,"Pizza,Burger,Dessert,"
yovent_then,IG: FOODIOZ,Alfa 2018,620,14,"Steak,Chinese Food,Seafood,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
cynthia_fransiska_stevehley,@agen.kuliner 🕵🏻‍♀️ | Cynthia Fransiska,no badge,35,5,"Kopi,"
ZELIG,@teddyzelig,Alfa 2019,1206,18,"Steak,Ramen,Chinese Food,Seafood,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
caca_ietcha,Marisa @marisa_stephanie,Alfa 2021,922,17,"Steak,Ramen,Chinese Food,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
AlexiaOviani,@gakenyangkenyang - AlexiaOviani,Alfa 2018,356,13,"BBQ,Kopi,Bakmi,Pasta,Dessert,Bubble Tea,"
Dellaayu90,Della Ayu,Alfa 2021,835,17,"Chinese Food,Dimsum,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
dini_afiani,dini afiani,no badge,10,3,no badge
francinealexandra,Francine Alexandra,Alfa 2021,817,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
olivcrlin,Olivia Caroline,no badge,116,9,"Bakmi,"
bellarabellaa,@belfoodiary,no badge,52,6,no badge
minami_hikari,Go Febrina || IG: @goeonb,no badge,108,8,"Kopi,"
eatfoodtravel,@eatfoodtravel,Alfa 2021,466,13,"Chinese Food,Kopi,Bakmi,Dessert,Bubble Tea,"
helensiswanto,Helen Siswanto,no badge,3,1,no badge
dave.tan,David Sugiarto,no badge,74,7,"Kopi,Dessert,"
mayumisihotang,mayumisihotang,no badge,13,3,no badge
keinanda_alam,Keinanda Alam,no badge,42,6,no badge
franzeska_yuli_yana,Yuli || IG: @franzeskayuli,Alfa 2020,688,15,"Steak,Chinese Food,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
christian_lyonal,@christianlyonal,no badge,134,10,"Kopi,"
moculeee,Duolaparr,no badge,255,12,"Kopi,Bakmi,Dessert,Bubble Tea,"
sidarta_buntoro,Sidarta Buntoro,no badge,137,9,"Bakmi,"
bul.buleat,bulbuleat92,no badge,24,4,no badge
Anastasya,Anastasya Yusuf,Alfa 2017,294,12,"Bakmi,Pasta,Dessert,Bubble Tea,"
foodmentor,Foodmentor (Andre & Natal),no badge,45,6,no badge
Geng_grogol,GengGrogol,no badge,15,3,no badge
Marisa,Marisa Aryani,Alfa 2020,886,15,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
intancennie,bataLKurus,Alfa 2021,1013,17,"Steak,Ramen,Chinese Food,Dimsum,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
cheristine_wohangara,Cheristine Wohangara,no badge,14,3,no badge
Nana97,Nana (IG: @foodlover_gallery),Alfa 2021,694,15,"Ramen,BBQ,Kopi,Bakmi,Pasta,Dessert,Bubble Tea,"
bufferdotcom,Handy G. | @bufferdotcom,no badge,26,4,no badge
Onakazone,Onaka Zone,no badge,138,9,"Bakmi,Dessert,Bubble Tea,"
artemiscasey,delish genie,no badge,2,1,no badge
dwiki,dwiki rizky,no badge,6,2,no badge
agnes_octaviani,Agnes Octaviani,no badge,606,14,"Steak,Ramen,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Dessert,Bubble Tea,"
felita,duocicip,Alfa 2021,651,15,"Ramen,Chinese Food,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
hellomaggiechen,Maggie Chen,no badge,15,3,no badge
mikefilbert,MiloFooDiary | @milofoodiary,Alfa 2021,355,13,"Kopi,Bakmi,Pasta,Burger,Dessert,Bubble Tea,"
ade_junior,Junior,Alfa 2021,257,12,"Dimsum,Bakmi,"
novita_sari_parlindungan,Sari Cao,no badge,39,6,"Kopi,"
carolin_lim,Carolin Lim,no badge,69,8,"Dessert,"
rizzky_ndahndud,food.dud.diary || IG : @food.dud.diary,no badge,10,2,no badge
nadia_davita,Nadia Davita,no badge,20,4,no badge
virahmalia,delavira,no badge,222,12,"Pasta,Dessert,"
tasty_kuliner,Tasty Kuliner,no badge,7,2,no badge
andrew_william,awcavs X jktcoupleculinary,no badge,288,11,"Steak,Kopi,Bakmi,Dessert,Bubble Tea,"
flora_santana,@FLORAKULINER,no badge,33,6,no badge
Vien,Vien,no badge,4,1,no badge
rifqitan,Rifqi Tan @foodtotan,no badge,58,8,no badge
anang_tri_haryanto,Anang,no badge,18,4,"Kopi,"
RinRin,RinRin,no badge,24,4,no badge
shellanastasia,Shella Anastasia,Alfa 2021,933,17,"Steak,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
diaryanakmakan,Nicole || @diaryanakmakan,no badge,158,10,"Kopi,Bakmi,Dessert,Bubble Tea,"
hendy_christianto_chandra,Chris Chan,no badge,1848,19,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
veronica_juliani,Veronica Juliani @sukanyarimakan,no badge,32,5,no badge
baperorlaper,Esther Lorensia CILOR,Alfa 2018,235,11,"Kopi,Sushi,Dessert,"
threesiana_dheriyani,Threesiana Dheriyani,Alfa 2021,472,13,"Kopi,Bakmi,Sushi,Dessert,Bubble Tea,"
ilovefood,Nasya Nugroho,no badge,2,1,no badge
vidi,vidi,no badge,3,1,no badge
DanielDan,Daniel,no badge,105,8,no badge
TheFoodsLife,TheFoodsLife,no badge,14,4,no badge
zeruyaa,Zeruya Pangalila,no badge,32,5,no badge
hendywilliam,Hendy William,no badge,195,10,"Pasta,Dessert,"
Denise,D L,no badge,676,15,"Steak,Ramen,Dimsum,BBQ,Kopi,Bakmi,Pizza,Pasta,Burger,Dessert,Bubble Tea,"
nomaden.foodies,Selli Yang,no badge,342,12,"Steak,Seafood,Kopi,Bakmi,Pizza,Pasta,Dessert,Bubble Tea,"
naicong,Icong,Alfa 2021,735,15,"Steak,Dimsum,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
kdsct,kdsct,no badge,133,10,"Kopi,Pasta,"
chelfooddiary,Rachel Tobing,Alfa 2021,163,10,"Ramen,Kopi,Pasta,Sushi,Dessert,"
Ando,Budi Lee,no badge,413,13,"Steak,Chinese Food,Kopi,Bakmi,Dessert,Bubble Tea,"
Patricia.sari,Patricia.sari,Alfa 2018,152,10,"Kopi,Bakmi,Pizza,Pasta,Dessert,"
melisa_10,melisa_10,no badge,274,11,"Kopi,Bakmi,Dessert,Bubble Tea,"
Fadhlan,Muhammad Fadhlan (@jktfoodseeker),Alfa 2018,460,14,"Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,"
maissy_chai,Maissy (@cici.adek.kuliner),Alfa 2018,274,12,"Ramen,Kopi,Bakmi,Dessert,"
cici_review,Cici_ Review,no badge,34,5,no badge
shellafecilia,Shella Fecilia Joty,no badge,3,1,no badge
verawati_cinfebe,Verawati Cinfebe,no badge,12,3,no badge
adhymusaad,Adhy Musaad,Alfa 2019,268,12,"Kopi,Burger,Dessert,"
thehungrydentists,Rineth Audry Piter Laper Terus,no badge,77,8,"Bakmi,"
Ryanvonco,Ryan Vonco,no badge,61,7,no badge
Oktavia,Oktavia Chai,no badge,20,4,no badge
terkenang.rasa,Terkenang Rasa,no badge,144,10,"Kopi,Dessert,Bubble Tea,"
Fuji_fyu,Fuji Fufyu,Alfa 2021,278,12,"Ramen,Bakmi,Sushi,Dessert,Bubble Tea,"
antihungryclub,Jacklyn || IG: @antihungryclub,Alfa 2021,231,12,"Kopi,Bakmi,Dessert,Bubble Tea,"
Cressya,Cressya Cesia A,no badge,31,5,no badge
lt.foodlovers28,lt foodlovers28,no badge,41,5,no badge
miahardianto,miahardianto,no badge,9,2,no badge
vickyangdi20,Vicky Angdi,Alfa 2018,181,11,"Kopi,Sushi,Dessert,"
mezzal,mezzal,no badge,2,1,no badge
gilakuliner13,Christian | IG : @gila.kuliner13,Alfa 2018,170,10,"Seafood,Bakmi,Pasta,Dessert,"
FelixDoyanMakan,Felix Wijaya,no badge,6,2,no badge
pratisland,Pratista Vinaya S,no badge,61,7,no badge
suci_puspa_hagemi,Suci Puspa Hagemi,Alfa 2017,232,13,"Steak,Ramen,Bakmi,Pasta,Sushi,"
evelin_jauhari,Evelin J,no badge,97,9,"Bakmi,Sushi,"
irenaiche,irenaiche,no badge,12,3,no badge
iqiuu,iqiu Rifqi,no badge,136,10,"Dessert,"
FebrianiDjunaedi,Febriani Djunaedi,no badge,90,8,"Kopi,Dessert,"
hendyharyanto,Hendy Haryanto,no badge,76,7,no badge
celine,celine,no badge,51,6,no badge
Shellasembiring,Marshella Sembiring,no badge,69,7,"Bakmi,Dessert,"
Maria,Maria Irene,no badge,253,12,"Steak,Ramen,BBQ,Kopi,Pasta,Sushi,Burger,Dessert,"
karenlohh,Karen Loh,no badge,226,11,"Kopi,Pasta,Sushi,Dessert,Bubble Tea,"
pinnsyl,Sylvia Eugene,no badge,165,10,"Kopi,Bakmi,Pasta,Dessert,"
Alex.Tan,Alex Tan,no badge,48,6,"Pasta,Dessert,"
Teresa.Adriani,Teresa Adriani,no badge,67,7,no badge
juliasonatha,Julia Sonatha,no badge,173,10,"Pasta,Dessert,"
Kelvin.Recia,Kelvin Recia,no badge,35,5,no badge
joseline,joseline csw,no badge,41,6,"Kopi,"
nlieharja,nlieharja,no badge,119,9,"Kopi,Dessert,"
Magdalena,nyam nyam,no badge,60,7,no badge
meyhculinary,Meyh Culinary,no badge,27,4,no badge
vaniatj,Vania Tjandradjaja 👑,no badge,7,2,no badge
Lienisan,Lieni San / IG: nomsdiary28,no badge,27,5,"Dessert,"
kneeko,kneeko,no badge,103,8,"Kopi,"
drgyani,Yani Indrawati,no badge,2,1,no badge
mauquliner,Daniel Wijaya,Alfa 2021,142,9,"Kopi,Bakmi,"
pricilia_angelina_wandany,Pricilia Wandany,no badge,1,1,no badge
michael_lizar,Michael Lizar,no badge,17,4,no badge
andhi95,Anderson H.,no badge,83,8,no badge
arief_co,arief Firmansyah,no badge,24,4,no badge
lisa_ramadhanty,Lisa Ramadhanty,no badge,6,2,no badge
febrianasim,febrianasim,no badge,2,1,no badge
putri_augustin,Putri Augustin,no badge,152,10,"Kopi,Dessert,"
connieflorencia,Connie @eatwithconnie,no badge,3,1,no badge
auroravianaa,Aurora Viana,no badge,20,4,no badge
vhadoll,Syifa,Alfa 2021,356,13,"Kopi,Dessert,Bubble Tea,"
ar_k,arum k,no badge,7,2,no badge
makansamaaku,makansamaaku,no badge,17,3,no badge
harizakbaralam,harizakbaralam,no badge,316,12,"Seafood,Kopi,Bakmi,"
angga_tusan,Angga Tusan,no badge,7,3,no badge
Yumlings.id,yum lings,no badge,25,4,no badge
dea_monica_fransiska,Dea Fransiska,no badge,9,2,no badge
Vising,Vising Lie,no badge,376,13,"Steak,Chinese Food,Kopi,Bakmi,Pasta,Sushi,Dessert,"
vinzfoodies,Calvin Herryson,no badge,179,10,"Steak,Pasta,Dessert,"
marthasherman,Martha Silvana Herman,no badge,39,5,"Dessert,"
adrianprathama,Adrian Prathama,no badge,174,10,"Kopi,Dessert,"
lipsmackingjournal,Angie Katarina,Alfa 2021,496,13,"Steak,Chinese Food,BBQ,Kopi,Bakmi,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
MastridW,Astrid Wangarry,Alfa 2018,468,13,"Steak,Ramen,Chinese Food,Dimsum,BBQ,Bakmi,Pizza,Pasta,Sushi,Dessert,"
Foodninjaid,@foodninjaid on Instagram,no badge,26,4,no badge
narendratamtam,Wisnu Narendratama,no badge,72,9,"Pasta,Dessert,"
svanada,Steven V,no badge,18,4,no badge
claraudrey,Audrey Faustina,no badge,278,12,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Pancake,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
eatfluencerid,Illya Adista,no badge,138,9,"Kopi,Dessert,"
mimi818,mimi818,no badge,5,1,no badge
aguswinsort,aguswinsort,no badge,9,2,no badge
elisabeth_victoria,Aunty Lebar,no badge,38,5,no badge
poetsas,poetsas,no badge,26,4,no badge
suyanto_fong,Suyanto Fong,no badge,17,4,no badge
IkaNurhayati,Ika Nurhayati,Alfa 2019,670,15,"Steak,Kopi,Bakmi,Pizza,Pasta,Dessert,"
Priscilia.Diandra,Priscilia Diandra,no badge,38,5,no badge
cewekrakus,Levina JV (IG : @levina_eat & @levinajv),Alfa 2021,1166,18,"Steak,Ramen,Chinese Food,Dimsum,Seafood,BBQ,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
remy_tanutama,Pocky's Gourmets • @pockygurume,no badge,31,5,no badge
makanharusenak_gmail_com,Makan Harus Enak @makanharusenak,no badge,110,8,"Kopi,"
richienakata,Richie Nakata,no badge,5,2,no badge
gee_diary,Genina @geeatdiary,Alfa 2019,568,14,"Steak,Kopi,Bakmi,Pizza,Pasta,Sushi,Burger,Dessert,Bubble Tea,"
timothyagam,Kuliner Sama Agam,no badge,45,6,no badge
yohanescahya,Yohanes Cahya | IG : @yohanes.cahya,no badge,48,7,no badge
babyangelrans,Baby angela,no badge,19,4,no badge
perutkarets,perutkarets,no badge,41,6,no badge
Pantangkuruss,kokofoodjournal,no badge,50,6,"Bakmi,"
Johnson,Johnson Adil @ngemilajah,no badge,6,2,no badge
serpongfood,Yuni,Alfa 2018,197,11,"Kopi,Bakmi,Sushi,Dessert,"
imaimadhia,Imadhia Ramadhani,no badge,32,5,no badge
velmajohn,Velma John,no badge,6,2,no badge
viemamirza,Viema Mirzalita,no badge,70,8,"Dessert,"
eatpedia,eatpedia,no badge,18,3,no badge
FebTasty,FebTasty (Feb & Mora),Alfa 2019,361,13,"Steak,Ramen,BBQ,Kopi,Bakmi,Pasta,Sushi,Dessert,"
riama_indati,RiaMa IndaTi,no badge,10,3,no badge
cici_ngemil,Sherlly Anatasia @cici_ngemil,no badge,88,8,"Dessert,"
mirmeera_,Mira A. Syah,no badge,92,8,no badge
Nandaferlisa,Nanda Ferlisa,no badge,38,5,no badge
bryan_kurnadi,Bryan Kurnadi,no badge,28,5,no badge
febbyfarelin,febbyfarelin,no badge,3,1,no badge
zharfanqd,zharfanqd,no badge,3,1,no badge
bukumenuku,BUKUmenuku,no badge,28,4,no badge
katakaya,katakaya,no badge,23,4,no badge
Foodaffair,felicia fransisca,no badge,125,9,"Dessert,"
arusli,Aurelia Rusli,no badge,103,8,"Dessert,"
ccroliine,Chyntia Caroline,no badge,134,9,"Pasta,Dessert,"
Fendy.Heryanto,Fendy Heryanto,no badge,68,7,no badge
Alice.Tjhandra,Alice Tjhandra,no badge,28,4,no badge
Fenia.Arbi,Fenia Arbi,no badge,69,8,"Dessert,"
fip_media,Fakhri Irwansyah,no badge,10,2,no badge
detaapiscella,detaapiscella,no badge,1,1,no badge
awakmutukangmakan,awakmutukangmakan,Alfa 2021,306,12,"Steak,Kopi,Bakmi,Pasta,Burger,Dessert,"
