SMA PLUS AL-BAYAN,69974257,Swasta,SMA,Yayasan,001/SK-Ketua/VI/2016,2018-01-30,Nomor,2018-01-30,Tidak ada,Bank Riaukepri,Pangkalan Kerinci,SMA Plus Al-Bayan,0,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,4400,Telkom Speedy,Jl. Pemda Pkl. Kerinci,3 / 9,Pangkalan Kerinci Kota,Pangkalan Kerinci Kota,Kec. Pangkalan Kerinci,Kab. Pelalawan,Prov. Riau,28300,.4156500,101.8569790
SMAN 1 PANGKALAN KURAS,10402728,Negeri,SMA,Pemerintah Daerah,-,-,-,-,Tidak ada,BANK RIAU KEPRI,UNIT PANGKALAN KERINCI,SMAN 1 PANGKALAN KURAS,30000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN & Diesel,12000,Telkomsel Flash,JL. PASIR PUTIH No 40,0 / 0,KAMPUNG BARU,Sorek Satu,Kec. Pangkalan Kuras,Kab. Pelalawan,Prov. Riau,28382,-.0153000,101.8793000
SMAN 1 PELALAWAN,10494084,Negeri,SMA,Pemerintah Daerah,-,-,-,-,Tidak ada,BANK RIAUKEPRI,PANGKALAN KERINCI,SMAN 1 PELALAWAN,0,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN & Diesel,2200,XL (GSM),"JL. ISTANA SAYAP, KEL. PELALAWAN",1 / 1,Dusun Raja,PELALAWAN,Kec. Pelalawan,Kab. Pelalawan,Prov. Riau,28353,.4332000,102.1620000
SMAN 1 TELUK MERANTI,10494087,Negeri,SMA,Pemerintah Daerah,KPTS.421.DISDIK/2007/1034,2007-11-02,420/DISDIK/2015/224,2015-05-12,Tidak ada,BANK RIAU KEPRI,PENGKALAN KERINCI,SMAN 1 Teluk Meranti,0,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN & Diesel,2500,Telkomsel Flash,JL. LINTAS BONO TELUK MERANTI,22 / 8,Lingkungan 1,Teluk Meranti,Kec. Teluk Meranti,Kab. Pelalawan,Prov. Riau,28385,.1619000,102.6679000
SMAN 2 BAGAN SINEMBAH,10405547,Negeri,SMA,Pemerintah Daerah,06 Tahun 2007,2007-02-19,06 Tahun 2007,2007-02-19,Tidak ada,BANK RIAU KEPRI,BAGAN BATU,SMAN 2 BAGAN SINEMBAH,20000,0,Bersedia Menerima,Kombinasi,Proses Sertifikasi,PLN,15399,Lainnya (Wavelan),JL. GARUDA,5 / 1,Dusun Suka Jadi,Pelita,Kec. Bagan Sinembah,Kab. Rokan Hilir,Prov. Riau,28992,1.6724553,100.4683267
SMAN 5 BAGAN SINEMBAH,69894224,Negeri,SMA,Pemerintah Daerah,103 TAHUN 2015,2015-03-20,103 TAHUN 2015,2015-03-20,Tidak ada,BANK RIAU KEPRI,BAGAN BATU,SMAN 5 BAGAN SINEMBAH,20460,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2400,Telkomsel Flash,JL. MELATI,12 / 4,KENCANA,Kencana,Kec. Bagan Sinembah,Kab. Rokan Hilir,Prov. Riau,28992,1.6741880,100.5161020
SMAS NUR HASANAH,10495729,Swasta,SMA,Yayasan,41,2007-06-19,421/DISDIK-TU/238,2008-01-25,Tidak ada,Bank Riau Kepri,Bagan Batu,SMAS Nur Hasanah,0,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,Tidak Ada,JL. LINTAS TANJUNG MEDAN,1 / 1,Dusun Bakti,BAKTI MAKMUR,Kec. Bagan Sinembah,Kab. Rokan Hilir,Prov. Riau,28992,1.6148038,100.4532393
SMAS TUNAS BANGSA,10405561,Swasta,SMA,Yayasan,421/TU/2004/3015,2004-12-23,Nomor,2004-12-23,Tidak ada,BANKRIAUKEPRI,BAGAN BATU,SMAS TUNAS BANGSA,12000,0,Bersedia Menerima,Kombinasi,Belum Bersertifikat,PLN,5000,Telkom Speedy,JL. SIBARU,1 / 1,SUNGAI DUA,Balai Jaya,Kec. Bagan Sinembah,Kab. Rokan Hilir,Prov. Riau,28992,1.6665880,100.5612480
SMAN 1 BANGKO,10403241,Negeri,SMA,Pemerintah Daerah,-,-,-,-,Tidak ada,BANK RIAU,BAGANSIAPIAPI,SMA NEGERI 1 BANGKO,5,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,5798,Tidak Ada,JL. GEDUNG NASIONAL,17 / 4,-,Bagan Barat,Kec. Bangko,Kab. Rokan Hilir,Prov. Riau,28912,2.1614320,100.8043580
SMA SETIA BUDI,69900128,Swasta,SMA,Yayasan,421/DISDIK-BP/2015/2287,2015-08-02,421/DISDIK-BP/2015/2287,2015-08-02,Tidak ada,RIAU KEPRI,BAGANSIAPIAPI,SMA SETIA BUDI,2638,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN & Diesel,4400,Telkom Speedy,JL. MERDEKA 66B,5 / 3,BAGAN TIMUR,Bagan Timur,Kec. Bangko,Kab. Rokan Hilir,Prov. Riau,28914,2.1594918,100.8094084
SMAS METHODIST BANGKO,10405226,Swasta,SMA,Yayasan,04345/I09.2b/I.3-83,-,-,-,Tidak ada,BANG RIAU KEPRI,-,SMAS METHODIST BANGKO,15167,1,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1900,Tidak Ada,JL. UTAMA,7 / 2,-,Bagan Barat,Kec. Bangko,Kab. Rokan Hilir,Prov. Riau,28912,2.1610000,100.7990000
SMAN 1 BANGKO PUSAKO,10493895,Negeri,SMA,Pemerintah Daerah,-,-,-,-,Tidak ada,BANK RIAU,UJUNG TANJUNG,Kepala Sekolah,3000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1300,Telkomsel Flash,"Jl. Lintas Riau - Sumut, Komplek Pendidikan Pematang Ibul",9 / 4,TELUK KOTAK,Pematang Ibul,Kec. Bangko Pusako,Kab. Rokan Hilir,Prov. Riau,28955,1.6572451,100.9020032
SMAN 4 BANGKO PUSAKO,10497417,Negeri,SMA,Pemerintah Daerah,22,2010-07-12,421/DISDIK-BP/2579,2010-08-30,Tidak ada,BANK RIAU KEPRI,UJUNG TANJUNG,SMA NEGERI 4 BANGKO PUSAKO,20000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,Telkomsel Flash,JL. H. ZULKAINI  BANGKO SEMPURNA KM.20,26 / 5,Dusun Sidorejo,Bangko Sempurna,Kec. Bangko Pusako,Kab. Rokan Hilir,Prov. Riau,28995,1.6900230,100.7074010
SMAS HARAPAN BANGKO PUSAKO,10493903,Swasta,SMA,Yayasan,421/TU/2004/3021,2004-12-23,421/TU/2004/3021,2004-12-23,Tidak ada,BANK RIAUKEPRI,UJUNG TANJUNG,SMAS HARAPAN BANGKO PUSAKO,0,0,Bersedia Menerima,Pagi,9001,PLN,5500,Telkomsel Flash,Jalan Rantau Dusun Wono Rejo RT. 03,3 / 1,Wono Rejo,Bangko Jaya,Kec. Bangko Pusako,Kab. Rokan Hilir,Prov. Riau,28992,1.6891420,100.7897530
SMAN 2 KUBU,69954004,Negeri,SMA,Pemerintah Daerah,421/DISDIK-BP/2016/1970,2016-08-25,368 TAHUN 2016,2016-04-15,Tidak ada,BANK RIAU KEPRI,BAGANSIAPIAPI,SMA NEGERI 2 KUBU,10000,0,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,2200,Telkomsel Flash,JL. SIMPANG LASA SUNGAI SEGAJAH,2 / 2,MAJU,Sungai Sigajah,Kec. Kubu,Kab. Rokan Hilir,Prov. Riau,28991,2.0793378,100.6428497
SMAS CIKDITIRO,10405125,Swasta,SMA,Yayasan,421/TU/2004/162,2004-01-29,421/TU/2004/162,2004-01-29,Tidak ada,BANK RIAU KEPRI,BAGANSIAPIAPI,SMAS CIKDITIRO,31500,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN & Diesel,2200,Telkomsel Flash,"JL. UTAMA, GG. TELKOM",4 / 2,-,Pulauhalang Muka,Kec. Kubu Babussalam,Kab. Rokan Hilir,Prov. Riau,28991,2.1943527,100.6686614
SMA PERSIAPAN NEGERI PASIR LIMAU KAPAS,69955374,Swasta,SMA,Pemerintah Daerah,421/DISDIK-BP/2016/1668,2016-07-11,421/DISDIK-BP/2016/1668,2016-07-11,Tidak ada,Bank Riau Kepri,Bagan Siapiapi-113,SMA Persiapan Negeri Pasir Limau Kapas,1200,0,Bersedia Menerima,Pagi,Belum Bersertifikat,Diesel,0,Telkomsel Flash,Jl. Rasul Hasan RT.01/RW.02,1 / 2,Simpang Empat,Pasir Limau Kapas,Kec. Pasir Limau Kapas,Kab. Rokan Hilir,Prov. Riau,28994,2.2992000,100.3873000
SMAS PERSIAPAN S DAUN,10498689,Swasta,SMA,Yayasan,-,-,-,-,Tidak ada,Bank Riau Kepri,Bagan Siapiapi,SMA SPERSIAPAN  SUNGAI DAUN,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,Diesel,450,Telkomsel Flash,JLN. MESJID SUNGAI DAUN,5 / 2,Harapan Jaya,SUNGAI DAUN,Kec. Pasir Limau Kapas,Kab. Rokan Hilir,Prov. Riau,28994,2.1961100,100.4737521
SMAN 2 PUJUD,10493898,Negeri,SMA,Pemerintah Daerah,07 Tahun 2006,2006-06-12,07 Tahun 2006,2006-06-12,Tidak ada,BANK RIAU KEPRI,BAGANSIAPIAPI,SMAN 2 PUJUD,38000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,7200,Tidak Ada,JL. PUTRI HIJAU NO. 01,1 / 1,Dusun 1 Siarangarang,Siarang Arang,Kec. Pujud,Kab. Rokan Hilir,Prov. Riau,28983,1.4301503,100.7304242
SMAN 5 PUJUD,10498608,Negeri,SMA,Pemerintah Daerah,421/DISDIK-BP/2013/284,1900-01-01,421/DISDIK-BP/2013/284,2013-07-14,Tidak ada,Riau Kepri,Capem Bagan Batu,SMAN 5 PUJUD,1,1,Bersedia Menerima,Pagi,Proses Sertifikasi,PLN,1300,Telkomsel Flash,JL. Danau Panjang Km.5,2 / 2,Suka Maju,Tanjung Medan,Kec. Pujud,Kab. Rokan Hilir,Prov. Riau,28983,1.4761000,100.4697000
SMAN 1 RANTAU KOPAR,10493782,Negeri,SMA,Pemerintah Daerah,421/TU/2004/2787,1906-05-05,421/TU/2004/2787,2004-11-11,Tidak ada,BANK RIAU KEPRI,0,SMAN 1 RANTAU KOPAR,15250,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,6600,Tidak Ada,JL. LINTAS SEKAPAS - RANTAU .KOPAR,1 / 1,III Rantau Panjang,Rantau Kopar,Kec. Rantau Kopar,Kab. Rokan Hilir,Prov. Riau,28981,1.3779869,101.0139075
SMAS ROKAN,10405369,Swasta,SMA,Yayasan,421/TU/2004/158,2004-01-23,421/TU/2004/158,2004-01-23,Tidak ada,BNI,DUMAI,SMA ROKAN,4187,100,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Telkomsel Flash,TELUK  PULAU HULU,11 / 4,Darussalam,Teluk Pulau Hulu,Kec. Rimba Melintang,Kab. Rokan Hilir,Prov. Riau,28953,1.8127524,101.0033991
SMAN 1 SINABOI,10405628,Negeri,SMA,Pemerintah Daerah,421/TU/2006/1870,2006-05-29,421/TU/2006/1870,2006-05-29,Tidak ada,Riaukepri,Bagansiapiapi,SMAN 1 SINABOI,10000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,4400,Telkomsel Flash,Jl. Poros Sungai Nyamuk,7 / 2,Harapan Makmur,Sei Nyamuk,Kec. Sinaboi,Kab. Rokan Hilir,Prov. Riau,28912,2.2611683,100.8762824
SMAN 2 TANAH PUTIH,10405314,Negeri,SMA,Pemerintah Daerah,94/I09.7.4/MN/1999,1999-01-07,377 TAHUN 2003,2003-12-31,Tidak ada,Bank Riau,Ujung Tanjung,SMAN 2 Tanah Putih,2,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,2000,Telkomsel Flash,Jln. Affandi Tungkang - Ujung Tanjung,14 / 5,UJUNG TANJUNG,Ujung Tanjung,Kec. Tanah Putih,Kab. Rokan Hilir,Prov. Riau,28983,1.6316303,101.0299170
SMAN 5 TANAH PUTIH,10405317,Negeri,SMA,Pemerintah Daerah,421/TU/2003/2012,2014-02-06,421/TU/2003/2012,2014-02-06,Tidak ada,BANK RIAU KEPRI,UJUNG TANJUNG,SMAN 5 TANAH PUTIH,15327,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,4400,Telkomsel Flash,JL. PAYUNG SEKAKI NO. 4,2 / 2,MENGGALA SAKTI,MENGGALA SAKTI,Kec. Tanah Putih,Kab. Rokan Hilir,Prov. Riau,28983,1.4719458,100.8151898
SMA NEGERI 1 BANGUN PURBA,10403015,Negeri,SMA,Pemerintah Daerah,3369/421/2002,1900-01-01,3369/ 421/ 2002,2002-06-26,Tidak ada,RiauKepri,Pasir Pengaraian,SMAN 1 BANGUN PURBA,15000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,4400,Telkomsel Flash,JL.JENDRAL SUDIRMAN TANGUN,2 / 3,TANGUN,Tangun,Kec. Bangun Purba,Kab. Rokan Hulu,Prov. Riau,28557,.8874000,100.1738000
SMA NEGERI 1 KEPENUHAN,10402952,Negeri,SMA,Pemerintah Daerah,14632/109.G4/I3-1994,1994-11-28,13a/O/1998,1998-01-29,Tidak ada,Bank Riau Kepri,Pasir Pengaraian,SMA NEGERI 1 KEPENUHAN,30191,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN & Diesel,3600,Telkomsel Flash,JL.SYEH ABDUL WAHAB ROKAN,2 / 6,KOTA TENGAH,KEPENUHAN TENGAH,Kec. Kepenuhan,Kab. Rokan Hulu,Prov. Riau,28559,.9227000,100.5538000
SMAS ANA MUSLIM,10495792,Swasta,SMA,Yayasan,-,-,-,-,Tidak ada,Bank Riau,Capem ujung batu,SMAS ANA MUSLIM,20000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1300,Telkom Speedy,DESA KOTA BARU,3 / 1,kota baru,Kota Baru,Kec. Kunto Darussalam,Kab. Rokan Hulu,Prov. Riau,28456,1.2185000,100.8342000
SMA NEGERI 1 RAMBAH,10402967,Negeri,SMA,Pemerintah Daerah,388/S,1966-01-02,10/1967,1967-01-01,Tidak ada,BANK RIAU KEPRI,PASIRPENGARAIAN,SMAN 1 RAMBAH,10056,0,Bersedia Menerima,Sehari penuh (5 h/m),Proses Sertifikasi,PLN,15000,Telkomsel Flash,JL. DIPONEGORO NO.129,1 / 1,WONOSRI TIMUR,Koto Tinggi,Kec. Rambah,Kab. Rokan Hulu,Prov. Riau,28557,.8600000,100.2990000
SMAS ISLAM RAMBAH,10495828,Swasta,SMA,Yayasan,923/421.3.Dikmen-Ls/2008,2008-03-15,923/421.3/Dikmen-Ls/2008,2008-03-15,Tidak ada,Bank Riau Kepri,Pasir Pengaraian,SMA ISLAM RAMBAH,3219,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Telkom Speedy,JL.RIAU NO.2,1 / 2,Lenggopan,Pasir Pengaraian,Kec. Rambah,Kab. Rokan Hulu,Prov. Riau,28557,1.0226000,100.3893000
SMA NEGERI 2 RAMBAH HILIR,10402940,Negeri,SMA,Pemerintah Daerah,86 PDK 120 20,1900-01-01,86 PDK 120 20,-,Tidak ada,BANK RIAU KEPRI,PASIR PENGARAIAN,SMA NEGERI 2 RAMBAH HILIR,2000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN & Diesel,1500,Telkom Speedy,JL. RAYA SIMPANG KUMU,1 / 1,kumu,RAMBAH,Kec. Rambah Hilir,Kab. Rokan Hulu,Prov. Riau,28557,1.0449000,100.4421000
SMA NEGERI 1 ROKAN IV KOTO,10495645,Negeri,SMA,Pemerintah Daerah,165 A / I09.G3/13-1995,1995-12-26,KPTS/421/DPDK/46/2003,2003-04-07,Tidak ada,Bank Riau Kepri,UJUNGBATU,SMA NEGERI 1 ROKAN IV KOTO,20000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Telkomsel Flash,"JL. ST. PANGLIMA DALAM. KM.1,5 ROKAN",1 / 1,-,Rokan,Kec. Rokan IV Koto,Kab. Rokan Hulu,Prov. Riau,28555,.5590000,100.4206000
SMA NEGERI 2 TAMBUSAI,10495650,Negeri,SMA,Pemerintah Pusat,527,2008-03-03,918/421.3/dikmen-ls/2008,2008-03-03,Tidak ada,BANK RIAUKEPRI,Pasir Pangaraian,SMA NEGERI 2 TAMBUSA,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,3500,Tidak Ada,JL.RAYA BUKIT SENYUM,2 / 8,DUSUN IV BUKIT SENYUM,Tambusai Timur,Kec. Tambusai,Kab. Rokan Hulu,Prov. Riau,28558,.9760000,100.3431000
SMA NEGERI 1 TAMBUSAI UTARA,10403001,Negeri,SMA,Pemerintah Daerah,KPTS/421/DPDK/46/2003,2003-04-07,KPTS/421/DPDK/46/2003,2003-04-07,Tidak ada,RIAU KEPRI,Pasir Pengaraian,SMA Negeri 1 TAMBUSAI UTARA,20000,20000,Bersedia Menerima,Sehari penuh (5 h/m),9001,PLN & Diesel,10000,Telkom Speedy,JL. PELAJAR RANTAU KASAI,1 / 1,Rantau Kasai,Tambusai Utara,Kec. Tambusai Utara,Kab. Rokan Hulu,Prov. Riau,28558,1.2336000,100.3459000
SMA NEGERI 4 TAMBUSAI UTARA,10402941,Negeri,SMA,Pemerintah Pusat,27/57/2002,2002-06-20,1096/421/2004,2003-07-30,Tidak ada,BANK RIAU,PASIR PANGARAIAN,SMA NEGERI 4 TAMBUSAI UTARA,22,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN & Diesel,1300,Tidak Ada,JL.PELAJAR BANDAR SELAMAT KM 24 - MAHATO,4 / 1,Bandar Selamat,Mahato,Kec. Tambusai Utara,Kab. Rokan Hulu,Prov. Riau,28558,1.2281000,100.4553000
SMA NEGERI 2 TANDUN,10495586,Negeri,SMA,Pemerintah Daerah,24/07-04-2006,2006-04-07,919/421.3/DIKMEN-LS/2008,2008-03-15,Tidak ada,Bank Riau Kepri,Pasir Pengaraian,SMA NEGERI 2 TANDUN,11438,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,Telkomsel Flash,JL.PELITA 7 DAYO,16 / 4,SUNGAI BUNGO,Dayo,Kec. Tandun,Kab. Rokan Hulu,Prov. Riau,28554,.6162000,100.5560000
SMA NEGERI 2 UJUNG BATU,10495531,Negeri,SMA,Pemerintah Daerah,-,-,48 TAHUN 2008,2008-02-01,Tidak ada,BANK RIAU,KCP Ujungbatu,SMA NEGERI 2 UJUNGBATU,15109,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,5500,Telkomsel Flash,Jl. Jend. Sudirman No. 10,2 / 11,Suka Makmur,Pematang Tebih,Kec. Ujung Batu,Kab. Rokan Hulu,Prov. Riau,28554,.7408000,100.4959000
SMAN 1 BUNGA RAYA,10403430,Negeri,SMA,Pemerintah Daerah,-,2003-11-13,-,-,Tidak ada,Bank Riau Kepri,SIAK SRI INDRAPURA,SMAN 1 BUNGARAYA,22978,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,10000,Telkomsel Flash,JL.SULTAN SYARIF KASIM,2 / 4,-,DAYANG SURI,Kec. Bunga Raya,Kab. Siak,Prov. Riau,28771,.9760000,102.0850000
SMA NEGERI 3 KANDIS,69867930,Negeri,SMA,Pemerintah Pusat,348/HK/KPTS/2014,2014-06-30,-,1900-01-01,Tidak ada,RIAUKEPRI,SIAK,SMA Negeri 3 Kandis,2000,0,Bersedia Menerima,Sehari penuh (5 h/m),Proses Sertifikasi,PLN,2300,Telkomsel Flash,Jl. Sawit Indah KM. 86,3 / 3,TAKOLU,KANDIS,Kec. Kandis,Kab. Siak,Prov. Riau,28686,1.0094300,101.2556250
SMAN 2 KANDIS,69753304,Negeri,SMA,Pemerintah Daerah,267/HK/KPTS/2012,2012-07-02,267/HK/KPTS/2012,2012-07-02,Tidak ada,BANK RIAU KEPRI,Kandis,SMAN 2 KANDIS,20000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,10600,Lainnya (Serat Optik),JL.SEKOLAH DUSUN GARUT DESA BELUTU,3 / 3,GARUT,Belutu,Kec. Kandis,Kab. Siak,Prov. Riau,28686,.9231000,101.3885000
SMAN 2 KERINCI KANAN,10495165,Negeri,SMA,Pemerintah Daerah,283/HK/KPTS/2009,2009-08-03,-,-,Tidak ada,Bank Riau,Siak,SMAN 2 KERINCI KANAN,20000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,6600,Telkomsel Flash,JL. LINTAS TIMUR KM.58,11 / 4,Bukit Jaya,BUKIT AGUNG,Kec. Kerinci Kanan,Kab. Siak,Prov. Riau,28655,.4621000,101.8222000
SMAN 1 LUBUK DALAM,10403436,Negeri,SMA,Pemerintah Daerah,213,-,-,-,Tidak ada,BANK RIAU KEPRI,SIAK,SMAN 1 LUBUK DALAM,0,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,3500,Telkomsel Flash,JL. BARU NO. 1  RAWANG KAO,5 / 2,Sialang Bakti,Rawang Kao,Kec. Lubuk Dalam,Kab. Siak,Prov. Riau,28654,.6186000,101.8101000
SMA ISLAM TERPADU AL-FATH,69961502,Swasta,SMA,Yayasan,421.5/PDK-KPSM/SIO/2016/314,2016-08-31,421.5/PDK-KPSM/SIO/2016/314,2016-08-31,Tidak ada,bank riaukepri,cabang siak sri indrapura,SMA IT AL-FATH,1700,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,Tidak Ada,Jl.Pemda Benteng Hulu,8 / 3,sejahtera,Benteng Hulu,Kec. Mempura,Kab. Siak,Prov. Riau,28773,.8135997,102.1090186
SMAN 1 PUSAKO,10496597,Negeri,SMA,Pemerintah Daerah,283/HK/KPTS/2009,2009-09-19,283/HK/KPTS/2009,2009-09-19,Tidak ada,BANK RIAU,-,SMA NEGERI 20 SIAK,20000,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN & Diesel,2200,Tidak Ada,JL.DUBALANG MISAI,2 / 1,DOSAN,Dosan,Kec. Pusako,Kab. Siak,Prov. Riau,28663,1.0095000,102.1119000
SMAN 2 SIAK,10405053,Negeri,SMA,Pemerintah Daerah,211 / HK / KPTS / 2008,-,-,-,Tidak ada,BANK RIAU KEPRI,SIAK SRI INDRAPURA,SMA NEGERI 2 SIAK,20000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,27000,Tidak Ada,JL.SUAK LANJUT,6 / 2,-,Suak Lanjut,Kec. Siak,Kab. Siak,Prov. Riau,28671,.7860000,101.8195000
SMAN 1 SUNGAI APIT,10403421,Negeri,SMA,Pemerintah Daerah,0887/0/1986,-,-,-,Tidak ada,BANK RIAU KEPRI,Siak Sri Indrapura,SMAN 1 SUNGAI APIT,19400,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN & Diesel,7000,Telkomsel Flash,JL. GAJAH MADA,3 / 7,-,Sungai Apit,Kec. Sungai Apit,Kab. Siak,Prov. Riau,28662,1.0678000,102.1065000
SMAN 1 SUNGAI MANDAU,10403418,Negeri,SMA,Pemerintah Daerah,119/HK/KPTS/2007,-,-,-,Tidak ada,BANK RIAU,Siak,SMAN 1 Sungai Mandau,20,100,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,16500,Telkomsel Flash,JL. M. DJAMIL NO. 56,1 / 3,Banjar Putus,SUNGAI SELODANG,Kec. Sungai Mandau,Kab. Siak,Prov. Riau,28684,.8382690,101.6686590
SMA NEGERI 6 TUALANG,69954195,Negeri,SMA,Pemerintah Daerah,461/HK/KPTS/2016,2016-09-22,461/HK/KPTS/2016,2016-09-22,Tidak ada,Bank Riau Kepri,Perawang,SMA NEGERI 6 TUALANG,18000,18000,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,Lainnya,0,Smartfren,Jl. Pulai 2,5 / 2,Harapan Jaya,Meredan Barat,Kec. Tualang,Kab. Siak,Prov. Riau,28772,.7432791,101.6419557
SMAN 3 TUALANG,10403419,Negeri,SMA,Pemerintah Pusat,NO. 78 TAHUN 2004,2004-04-28,NO. 78 TAHUN 2004,2004-04-28,Tidak ada,BANK RIAU KEPRI,SIAK SRI INDRAPURA,SMAN 3 TUALANG,0,0,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,13200,Smartfren,JL. AMD PINANG SEBATANG TIMUR,6 / 4,-,Pinang Sebatang Timur,Kec. Tualang,Kab. Siak,Prov. Riau,28772,.7115000,102.7315000
SMAN 3 DUMAI,10405038,Negeri,SMA,Pemerintah Daerah,263/DISDIKKO/2002,2002-07-31,263/DISDIKKO/2002,2002-07-31,Tidak ada,BANK RIAU KEPRI,DUMAI,SMAN 3 DUMAI,19519,0,Bersedia Menerima,Sehari penuh (5 h/m),Proses Sertifikasi,PLN,33000,Lainnya (Wavelan),Jl. Arif Rahman Hakim,5 / 0,-,Bukit Nenas,Kec. Bukit Kapur,Kota Dumai,Prov. Riau,28882,1.5493000,101.3859000
SMAN 1 DUMAI,10404296,Negeri,SMA,Pemerintah Daerah,1975-07-01,1975-10-15,Perubahan status,1975-10-15,Tidak ada,BANK RIAU KEPRI,Cabang Dumai,SMAN 1 DUMAI,12500,3500,Bersedia Menerima,Sehari penuh (5 h/m),9001,Lainnya,2600,Tidak Ada,JL. SOEKARNO-HATTA,0 / 0,BUKIT JIN,Bukit Timah,Kec. Dumai Selatan,Kota Dumai,Prov. Riau,28826,1.6195000,101.4354000
SMAS SANTO TARCISIUS,10404299,Swasta,SMA,Yayasan,4563/I09.7.4/MN/1998,1998-03-27,149/DISDIK/2016,2016-05-10,Tidak ada,RIAUKEPRI,DUMAI,SMA SANTO TARCISIUS,3122,38750,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,23000,Lainnya (Serat Optik),JL. P. DIPONEGORO,6 / 0,-,Bukit Datuk,Kec. Dumai Selatan,Kota Dumai,Prov. Riau,28825,1.6632633,101.4383067
SMA IT MUSLIMIN DUMAI,69920709,Swasta,SMA,Yayasan,02/IPSS/BPTPM/V/2014,2014-05-07,124/DISDIK/2015,2015-09-25,Tidak ada,Riaukepri,Dumai,SMA IT MUSLIMIN DUMAI,10000,0,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,23000,Smartfren,JL. SUDIRMAN KOMPLEK MESJID MUSLIMIN,1 / 0,-,Teluk Binjai,Kec. Dumai Timur,Kota Dumai,Prov. Riau,28813,1.6762233,101.4500133
SMAN 5 DUMAI,10404985,Negeri,SMA,Pemerintah Daerah,26/DISDIK/2002,2002-07-31,-,-,Tidak ada,BANK RIAU,DUMAI,SMA NEGERI 5 DUMAI,57800,57800,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1500,Tidak Ada,JL. M. YUSUF,2 / 0,TELUK MAKMUR,Teluk Makmur,Kec. Medang Kampai,Kota Dumai,Prov. Riau,28815,1.5627000,101.7140000
